huc12,tohuc,name,areasqkm,states,sum,area_sqkm
051401010806,051401010904,Jacobs Creek-Silver Creek,77.59,IN,423.40673828125,1.058516845703125
051401040101,051401040102,Mosquito Creek,70.82,IN,2464.669921875,6.1616748046875
051401040201,051401040205,Headwaters Buck Creek,71.79,IN,5867.1328125,14.66783203125
051401040203,051401040205,Town of Central,46.44,IN,2601.564453125,6.5039111328125
051401040205,051401041002,Outlet Buck Creek,53.71,IN,5159.34326171875,12.898358154296876
051401040301,051401040303,Little Indian Creek-Indian Creek,44.38,IN,988.2779541015625,2.470694885253906
051401040303,051401040304,Jersey Park Creek-Indain Creek,50.35,IN,1891.08740234375,4.727718505859375
051401040401,051401040403,Corn Creek-Indian Creek,49.2,IN,3511.995361328125,8.779988403320312
051402020201,051402020202,Headwaters Big Creek,46.43,IN,2621.921142578125,6.5548028564453125
051402020202,051402020203,Big Creek,70.33,IN,8990.9765625,22.47744140625
051402020204,051402020306,Barnes Ditch-Pigeon Creek,90.33,IN,13852.130859375,34.6303271484375
051402020304,051402020305,Headwaters Locust Creek,26.45,IN,1889.809326171875,4.724523315429687
050800020802,050800020803,Brandywine Creek-Indian Creek,47.46,"IN,OH",14775.830078125,36.9395751953125
051402020601,051402020602,Bayou Creek,54.67,IN,6744.5439453125,16.86135986328125
050800020803,050800020902,Beals Run-Indian Creek,191.57,"IN,OH",25266.779296875,63.1669482421875
050800030701,050800030703,Headwaters Middle Fork East Fork Whitewater River,75.41,"IN,OH",21497.919921875,53.7447998046875
050800030703,050800030704,Mud Creek-Middle Fork East Fork Whitewater River,50.63,"IN,OH",8911.408203125,22.2785205078125
050800030704,050800030707,Rocky Fork-East Fork Whitewater River,39.74,"IN,OH",3170.785888671875,7.9269647216796875
051201081402,051201081403,Strange Branch-Big Raccoon Creek,76.89,IN,10287.89453125,25.719736328125
051401040501,051401040502,Sand Hill,76.87,IN,3784.468994140625,9.461172485351563
051401040601,051401040602,Springle Creek-South Fork Blue River,84.78,IN,3270.697509765625,8.176743774414062
051401040603,051401040604,Bear Creek,36.16,IN,2837.597412109375,7.093993530273438
051401040604,051401040606,Dutch Creek-South Fork Blue River,50.25,IN,3342.970703125,8.3574267578125
051401040606,051401040805,Licking Creek-South Fork Blue River,46.43,IN,5013.90869140625,12.534771728515626
051401040801,051401040802,Sinking Creek,57.77,IN,7157.12158203125,17.892803955078126
051401040802,051401040805,Honey Creek,41.86,IN,2331.992431640625,5.829981079101563
051201081203,051201081206,Haw Creek,72.34,IN,23586.0234375,58.96505859375
051202010603,051202010604,Dixon Creek-Cicero Creek,44.45,IN,15422.0556640625,38.55513916015625
050800030707,050800030709,Short Creek-East Fork Whitewater River,43.59,"IN,OH",2977.874267578125,7.444685668945312
050800030807,050800030808,Headwaters Dry Fork Whitewater River,42.14,"IN,OH",11012.7548828125,27.53188720703125
050800030708,050800030709,Elkhorn Creek,75.67,"IN,OH",18398.341796875,45.9958544921875
051201081607,051201110604,Feather Creek-Wabash River,85.08,IN,12458.779296875,31.1469482421875
051201010401,051201010404,Wilson Creek-Limberlost Creek,53.16,"IN,OH",17558.08984375,43.895224609375
051201081304,051201081305,Leatherwood Branch-Little Raccoon Creek,87.46,IN,13280.6318359375,33.20157958984375
051201010501,051201010502,Hickory Branch-Wabash River,60.74,"IN,OH",19454.6484375,48.63662109375
051201081303,051201081304,Cumberland Creek-Little Raccoon Creek,57.08,IN,10302.48046875,25.756201171875
051201081305,051201081403,Sunderland Branch-Little Raccoon Creek,87.45,IN,12484.28515625,31.210712890625
051201081502,051201081504,Rocky Run-Leatherwood Creek,40.64,IN,5994.23095703125,14.985577392578126
051201081503,051201081504,Rock Run-Big Raccoon Creek,47.11,IN,6960.41552734375,17.401038818359375
051201081504,051201081607,Town of Mecca-Big Raccoon Creek,61.23,IN,8154.7099609375,20.38677490234375
051402010302,051402010303,Sulphur Fork Creek,75.39,IN,2096.9189453125,5.24229736328125
051402010103,051402010205,East Deer Creek-Deer Creek,32.32,IN,116.53689575195313,0.2913422393798828
051402010303,051402010304,Mighty Branch-Middle Fork Anderson River,48.94,IN,2333.701416015625,5.834253540039063
051402010304,051402010405,Theis Creek-Middle Fork Anderson River,72.33,IN,3327.3681640625,8.31842041015625
051402010402,051402010403,Hurricane Creek,59.79,IN,2315.596435546875,5.788991088867188
051402010403,051402010404,Sigler Creek-Anderson River,77.18,IN,3663.014892578125,9.157537231445312
051402010501,051402010503,Headwaters Crooked Creek,81.22,IN,8079.349609375,20.1983740234375
051402010502,051402010503,East Fork Crooked Creek,50.22,IN,6268.10302734375,15.670257568359375
051402010702,051402010703,Sandy Creek,71.21,IN,11896.369140625,29.7409228515625
051402010801,051402010805,Honey Creek,49.09,IN,10838.916015625,27.0972900390625
051402010901,051402010905,North Fork Little Pigeon Creek,57.98,IN,13686.552734375,34.2163818359375
051402010902,051402010905,Headwaters Little Pigeon Creek,53.55,IN,8370.169921875,20.9254248046875
051402010904,051402010908,Pokeberry Creek,50.5,IN,9354.525390625,23.3863134765625
051202010607,051202010608,Teter Branch-Little Cicero Creek,53.93,IN,16105.30859375,40.263271484375
051202010704,051202010705,William Lehr Ditch-Stony Creek,64.25,IN,12801.685546875,32.0042138671875
051201081602,051201081603,Dry Branch-Wabash River,41.95,IN,8241.2265625,20.60306640625
051201100101,051201100102,Mallott Ditch-Sugar Creek,40.77,IN,14774.7060546875,36.93676513671875
051202010608,051202010610,Little Cicero Creek,58.28,IN,18844.322265625,47.1108056640625
051202010609,051202010610,Hinkle Creek,52.09,IN,12245.1865234375,30.61296630859375
051202010610,051202010705,Morse Reservoir-Cicero Creek,71.68,IN,11168.734375,27.9218359375
051202011003,051202011006,Carmel Creek-White River,53.74,IN,230.5960693359375,0.5764901733398438
051202011001,051202011002,Cool Creek,61.13,IN,3679.98486328125,9.199962158203125
051201100105,051201100107,Barnes Ditch-Sugar Creek,37.28,IN,11779.4580078125,29.44864501953125
051202011002,051202011003,Vestal Ditch-White River,47.19,IN,2149.646240234375,5.374115600585937
051202011004,051202011006,Williams Creek,57.15,IN,2018.510009765625,5.046275024414062
051202011005,051202011006,Delaware Creek-Crooked Creek,51.5,IN,131.8905487060547,0.3297263717651367
051202010701,051202010705,Dyers Creek-White River,66.04,IN,18979.453125,47.4486328125
051202010702,051202010703,Headwaters Stony Creek,40.15,IN,12869.7314453125,32.17432861328125
051202011101,051202011103,Dixon Branch-Eagle Creek,42.49,IN,13307.8330078125,33.26958251953125
051202011205,051202011206,Dollar Hide Creek-White River,124.98,IN,4157.43310546875,10.393582763671875
051202010803,051202010804,Deer Creek-Fall Creek,73.11,IN,19132.74609375,47.831865234375
051202011006,051202011201,Howland Ditch-White River,84.6,IN,7.207942962646484,0.01801985740661621
051202011201,051202011205,Pogues Run-White River,60.15,IN,0,0
051202011202,051202011205,Bean Creek-Pleasant Run,57.86,IN,8,0.02
051202011203,051202011205,Lick Creek,59.01,IN,605.79638671875,1.514490966796875
051202011204,051202011205,Little Buck Creek,44.79,IN,485.6178283691406,1.2140445709228516
051202011206,051202011402,Pleasant Run Creek,61.41,IN,2579.298583984375,6.448246459960938
051202040301,051202040302,Willow Branch-Brandywine Creek,41.38,IN,14225.0009765625,35.56250244140625
051202040302,051202040303,Richey Ditch-Brandywine Creek,97.52,IN,22918.533203125,57.2963330078125
051202010805,051202010807,Headwaters Lick Creek,55.69,IN,15874.4140625,39.68603515625
051202011103,051202011105,Finley Creek-Eagle Creek,58.24,IN,15600.5859375,39.00146484375
051202011301,051202011302,Hughes Branch-West Fork White Lick Creek,60.81,IN,14962.3798828125,37.40594970703125
051202040401,051202040402,Pee Dee Ditch-Sugar Creek,53.68,IN,17669.634765625,44.1740869140625
051202040402,051202040403,Marsh and Trees Ditch-Sugar Creek,62.92,IN,20579.21875,51.448046875
051201040503,051201040509,Beargrass Creek,59.86,IN,20128.873046875,50.3221826171875
051202040303,051202040304,Andis Ditch-Brandywine Creek,75.56,IN,21395.63671875,53.489091796875
051202040304,051202040806,Swamp Creek-Brandywine Creek,61.84,IN,18398.58203125,45.996455078125
051202010901,051202010903,Headwaters Mud Creek,67.61,IN,15930.4482421875,39.82612060546875
051202010807,051202010808,McFadden Ditch-Lick Creek,43.19,IN,11413.7099609375,28.53427490234375
051202010808,051202010809,Flatfork Creek-Fall Creek,72.03,IN,15503.3681640625,38.75842041015625
051202010809,051202010904,Thorpe Creek-Geist Reservoir,89.72,IN,13984.4765625,34.96119140625
051201060803,051201060804,Fredericks Ditch-Little Indian Creek,41.14,IN,13254.734375,33.1368359375
051202010902,051202010904,Indian Lake-Indian Creek,66.52,IN,8880.5185546875,22.20129638671875
051202010903,051202010904,Sand Creek-Mud Creek,43.3,IN,5111.47265625,12.778681640625
051202010904,051202011201,Devon Creek-Fall Creek,88.48,IN,0,0
051202011108,051202011110,Eagle Creek Reservoir-Eagle Creek,51.01,IN,6292.68896484375,15.731722412109375
051202011105,051202011107,Jackson Run-Eagle Creek,48.6,IN,8388.26953125,20.970673828125
051202011106,051202011107,Fishback Creek,54.07,IN,10100.1015625,25.25025390625
051202011107,051202011108,Irishman Run-Eagle Creek,48.55,IN,1859.9703369140625,4.649925842285156
071200010407,071200010408,Hickleson Ditch-Mill Creek,51.64,IN,15342.4365234375,38.35609130859375
051202011109,051202011110,Little Eagle Creek,70.79,IN,42.491737365722656,0.10622934341430663
051202011304,051202011305,Headwaters West Fork White Lick Creek,74.72,IN,20307.162109375,50.7679052734375
051202011303,051202011306,Abner Creek-White Lick Creek,97.35,IN,12611.330078125,31.5283251953125
051202040503,051202040504,West Little Sugar Creek,46.2,IN,11017.869140625,27.5446728515625
051202040601,051202040603,Grassy Creek-Youngs Creek,80.09,IN,17347.71484375,43.369287109375
051202040504,051202040703,Doe Creek-Buck Creek,97.85,IN,18238.7890625,45.59697265625
051202011110,051202011205,Ristow Branch-Eagle Creek,54.56,IN,353.7159423828125,0.8842898559570312
051202040803,051202040804,Nameless Creek,42.58,IN,12758.48046875,31.896201171875
051202011305,051202011306,West Fork White Lick Creek,89.35,IN,14708.0888671875,36.77022216796875
051202011306,051202011310,Clarks Creek-White Lick Creek,74.92,IN,5955.13134765625,14.887828369140625
051201040504,051201040505,Bolley Ditch,42.84,IN,9508.8095703125,23.77202392578125
051202040403,051202040405,Barrett Ditch-Sugar Creek,57.05,IN,16482.45703125,41.206142578125
051202040501,051202040504,Grassy Creek,48.66,IN,3014.105224609375,7.5352630615234375
051202040404,051202040405,Wilson Ditch-Little Sugar Creek,82.16,IN,24450.15625,61.125390625
051202040405,051202040703,Boyd Ditch-Sugar Creek,87.35,IN,20634.998046875,51.5874951171875
051202040502,051202040504,Headwaters Buck Creek,68.76,IN,17718.923828125,44.2973095703125
051202040602,051202040603,Hurricane Creek,42.55,IN,10956.9755859375,27.39243896484375
051202040603,051202040604,Canary Ditch-Youngs Creek,71.91,IN,15081.2255859375,37.70306396484375
051202040604,051202040704,Amity Ditch-Youngs Creek,86.92,IN,21032.86328125,52.582158203125
051202040804,051202040805,Prairie Branch-Big Blue River,45.12,IN,13420.8837890625,33.55220947265625
051202040805,051202040806,Foreman Branch-Big Blue River,100.34,IN,29042.12109375,72.605302734375
051201040505,051201040509,Squirrel Creek,61.48,IN,18216.033203125,45.5400830078125
051201040506,051201040508,Sharp Ditch-Paw Paw Creek,57.31,IN,20380.599609375,50.9514990234375
051202090405,051202090406,Ell Creek,46.91,IN,8479.9228515625,21.19980712890625
051202090406,051202090602,Crooked Creek-Patoka River,65.75,IN,11944.1142578125,29.86028564453125
051202040705,051202040903,Herriotts Creek-Sugar Creek,40.46,IN,6654.1748046875,16.63543701171875
051202040704,051202040705,Gibson Ditch-Sugar Creek,91.16,IN,28702.6484375,71.75662109375
051202040701,051202040703,Snail Creek,97.7,IN,31424.611328125,78.5615283203125
051202040702,051202040704,Little Sugar Creek,73.51,IN,20091.330078125,50.2283251953125
051202040703,051202040704,Town of Needham-Sugar Creek,41.26,IN,12745.1298828125,31.86282470703125
051202040807,051202040903,Shaw Ditch-Big Blue River,75.99,IN,20124.177734375,50.3104443359375
051202040901,051202040902,Prince Creek-Mud Creek,60.33,IN,233.91519165039063,0.5847879791259766
051202050301,051202050302,Mud Creek,65.48,IN,23484.83984375,58.712099609375
051202050202,051202050405,Lick Creek-Little Flatrock River,96.22,IN,29495.517578125,73.7387939453125
051201040508,051201040509,Oren Ditch-Paw Paw Creek,39.59,IN,12451.47265625,31.128681640625
051201040509,051201040601,Town of Roann-Eel River,45.75,IN,11788.107421875,29.4702685546875
051202090501,051202090502,Headwaters Flat Creek,55.33,IN,11946.3603515625,29.86590087890625
051202040802,051202040804,Anthony Creek-Six Mile Creek,74.26,IN,20181.87890625,50.454697265625
051201040704,051201040705,Town of Hoover-Eel River,46.4,IN,10124.400390625,25.3110009765625
051201040705,051201050104,Mud Branch-Eel River,102.83,IN,21138.447265625,52.8461181640625
051202040801,051202040802,Headwaters Six Mile Creek,43.8,IN,13405.86328125,33.514658203125
051201050204,051201050206,Burnetts Creek,54.53,IN,14971.294921875,37.4282373046875
051202040902,051202040903,Nineveh Creek,52.96,IN,2000.5736083984375,5.0014340209960935
051202040903,051202040904,Lick Creek-Driftwood River,64.03,IN,5953.05712890625,14.882642822265625
051201040601,051201040603,Flowers Creek-Eel River,54.96,IN,16987.048828125,42.4676220703125
051202050303,051202050405,Little Conns Creek-Conns Creek,72.52,IN,21723.90234375,54.309755859375
051201040602,051201040603,Little Weesau Creek-Weesau Creek,60.11,IN,15952.279296875,39.8806982421875
051202090502,051202090503,Bone Creek-Flat Creek,44.69,IN,8358.5302734375,20.89632568359375
051201040603,051201040704,Washonis Creek-Eel River,84.13,IN,22329.95703125,55.824892578125
051401010203,051401010204,Headwaters West Fork Indian Kentuck Creek,46.25,IN,5267.94873046875,13.169871826171875
051401010206,051401010301,Doe Run-Indian Kentuck Creek,80.17,IN,907.39544677734375,2.2684886169433596
051201050101,051201050102,Headwaters Crooked Creek,43.36,IN,14407.1474609375,36.01786865234375
051201050102,051201050103,Miller Ditch-Crooked Creek,57.87,IN,17502.369140625,43.7559228515625
051201050103,051201050104,Galbreath Ditch-Crooked Creek,52.63,IN,9624.74609375,24.061865234375
051401010205,051401010206,Brushy Fork-Indian Kentuck Creek,104.56,IN,3273.4853515625,8.18371337890625
051201050205,051201050206,Ryan Appleton Ditch-Rock Creek,74.88,IN,23370.32421875,58.425810546875
051201050206,051201050303,Keeps Creek-Wabash River,58.44,IN,14758.78515625,36.896962890625
051202050403,051202050404,Harrigan Branch-Flatrock River,74.06,IN,22109.482421875,55.2737060546875
051202050404,051202050405,Bob Creek-Flatrock River,61.26,IN,16704.17578125,41.760439453125
051201080708,051201080903,Dry Run-Coal Creek,62.42,IN,16417.11328125,41.042783203125
051202050405,051202050601,Mill Creek-Flatrock River,62.15,IN,16875.34765625,42.188369140625
051201110603,051201110604,Lost Creek,67.81,IN,5441.88720703125,13.604718017578126
051202090602,051202090603,Rock Creek-Patoka River,62.41,IN,6861.505859375,17.1537646484375
051202090503,051202090602,Little Flat Creek-Flat Creek,52.48,IN,13026.828125,32.5670703125
051202020106,051202020107,Stout Creek-Beanblossom Creek,62.82,IN,2597.060546875,6.4926513671875
051201100607,051201100609,Welchel Branch-Sugar Creek,81.35,IN,7375.59228515625,18.438980712890626
051201100608,051201100609,Rush Creek,42.23,IN,9975.4775390625,24.93869384765625
051201100609,051201081605,Roaring Creek-Sugar Creek,71.05,IN,11306.625,28.2665625
051201110401,051201110406,Headwaters Otter Creek,40.86,IN,5982.65576171875,14.956639404296874
051201110402,051201110403,North Branch Otter Creek,58.68,IN,8892.4765625,22.23119140625
051202020107,051202020108,Indian Creek-Beanblossom Creek,47.27,IN,1317.964599609375,3.2949114990234376
071200010104,071200010105,Headwaters Potato Creek,44.41,IN,4523.3916015625,11.30847900390625
071200010102,071200010103,Yellow Bank Creek,58.18,IN,14553.275390625,36.3831884765625
051201110303,051201110604,Gin Creek-Brouilletts Creek,80.32,IN,11876.35546875,29.690888671875
071200010103,071200010106,Peter Sarber Ditch-Pine Creek,56.34,IN,10546.1572265625,26.36539306640625
051201110405,051201110406,Gundy Ditch,47.42,IN,11626.6220703125,29.06655517578125
051201110601,051201110604,Spring Creek,41.27,IN,9278.4228515625,23.19605712890625
051202020108,051202020202,Jacks Defeat Creek-Beanblossom Creek,62.19,IN,1795.295654296875,4.488239135742187
051202020201,051202020202,Little Mill Creek-Mill Creek,49.28,IN,3359.84423828125,8.399610595703125
051201050603,051201080203,Harrison Creek-Wabash River,51.06,IN,12729.38671875,31.823466796875
051201060101,051201060102,Cedar Lake Branch-Elder Ditch,41.07,IN,10204.87890625,25.512197265625
071200010105,071200010106,Kartoffel Creek-Potato Creek,45.43,IN,9853.0478515625,24.63261962890625
051202060103,051202060104,Pond Branch-Clifty Creek,81.28,IN,24046.337890625,60.1158447265625
051202060104,051202060107,Town of Hartsville-Clifty Creek,41.95,IN,11385.8095703125,28.46452392578125
051202020202,051202020203,Limestone Creek-White River,67.56,IN,6014.0361328125,15.03509033203125
051201110604,051201110605,South Salt Creek-Wabash River,37.37,IN,4899.40576171875,12.248514404296875
051202020203,051202020205,Fall Creek-White River,58.29,IN,6016.38720703125,15.040968017578125
051202020204,051202020205,Rattlesnake Creek,65.24,IN,1010.763916015625,2.5269097900390625
071200010203,071200010204,Geyer Ditch,42.55,IN,9085.6396484375,22.71409912109375
051201060102,051201060104,Ridinger Lake-Grassy Creek,48.58,IN,9069.9453125,22.67486328125
051201060104,051201060105,Big Barbee Lake-Grassy Creek,46.16,IN,7386.08544921875,18.465213623046875
051201060201,051201060202,McCarter Ditch-Deeds Creek,45.94,IN,10562.6728515625,26.40668212890625
071200010204,071200010209,Laskowski Ditch-Kankakee River,49.15,IN,13553,33.8825
051201060202,051201060205,Pike Lake-Deeds Creek,65.78,IN,7887.88623046875,19.719715576171875
051201060203,051201060204,Winola Lake-Eagle Creek,83.18,IN,14332.7294921875,35.83182373046875
051201060204,051201060205,Eagle Creek-Walnut Creek,69.79,IN,11697.984375,29.2449609375
051201060301,051201060303,Adams Ditch-Trimble Creek,46.85,IN,11563.720703125,28.9093017578125
051201060504,051201060505,Neff Ditch-Mud Creek,60.2,IN,20238.3046875,50.59576171875
051201060501,051201060502,Robbin Taylor Ditch,46.78,IN,12664.47265625,31.661181640625
051201060502,051201060509,Lake Manitou-Mill Creek,76.52,IN,16426.1953125,41.06548828125
051201110701,051201110702,Headwaters Honey Creek,48.95,IN,5012.46875,12.531171875
051201060503,051201060504,Smith Ditch-Mud Creek,71.19,IN,22157.482421875,55.3937060546875
051202060105,051202060107,Fall Fork,130.97,IN,37753.69140625,94.384228515625
051202020205,051202020210,Elliston Creek-White River,44.44,IN,1469.6646728515625,3.674161682128906
051202020206,051202020207,Little Raccoon Creek-Racoon Creek,51.73,IN,1226.957275390625,3.0673931884765624
051201110605,051201110904,Izaak Walton Lake-Wabash River,54.84,IN,2325.0283203125,5.81257080078125
051201060303,051201060305,Palestine Lake-Trimble Creek,59.36,IN,14747.9189453125,36.86979736328125
051201060401,051201060405,Shatto Ditch-Tippecanoe River,64.38,IN,16718.583984375,41.7964599609375
051201060403,051201060404,Rickle Ditch-Yellow Creek,82.89,IN,22334.318359375,55.8357958984375
051201060505,051201060507,Grube Ditch-Mud Creek,41.95,IN,14515.95703125,36.289892578125
051201060507,051201060509,Tilden Ditch-Mud Creek,42.8,IN,13179.3330078125,32.94833251953125
051201060506,051201060507,Collins Ditch,47.76,IN,14816.4052734375,37.04101318359375
051201060509,051201060603,Zink Lake-Tippecanoe River,73.69,IN,13460.10546875,33.650263671875
051202060106,051202060107,Duck Creek,55.02,IN,16384.51171875,40.961279296875
051202060107,051202060205,Otter Creek-Clifty Creek,103.5,IN,23921.634765625,59.8040869140625
051202020210,051202020211,Mills Creek-White River,86.11,IN,4630.9306640625,11.57732666015625
051202020207,051202020210,Lick Creek-Raccoon Creek,68.54,IN,1448.64794921875,3.621619873046875
051202020208,051202020209,East Fork Fish Creek,74.88,IN,399.2679138183594,0.9981697845458984
051202020209,051202020211,Sand Lick Creek-Fish Creek,82.55,IN,3829.685302734375,9.574213256835938
051202020211,051202020404,Goose Creek-White River,50.41,IN,4041.220458984375,10.103051147460938
051202060303,051202060305,Cobbs Fork,76.76,IN,16025.630859375,40.0640771484375
051202020301,051202020302,Little Richland Creek-Richland Creek,66.84,IN,1634.8101806640625,4.087025451660156
051202020302,051202020305,Blakeman Hollow-Richland Creek,48.81,IN,411.43927001953125,1.0285981750488282
051201060705,051201060903,Prather Ditch-Mill Creek,40.87,IN,12946.2001953125,32.36550048828125
051202020304,051202020308,Beech Creek,60.17,IN,197.48245239257813,0.49370613098144533
051202020305,051202020308,Dry Branch-Richland Creek,44.19,IN,170.0241241455078,0.4250603103637695
051201060404,051201060405,Little Yellow Creek-Yellow Creek,40.9,IN,11912.3046875,29.78076171875
051202020306,051202020309,Clifty Branch,45.23,IN,379.94671630859375,0.9498667907714844
051201060405,051201060406,Clarence Baker Ditch-Tippecanoe River,41.38,IN,10109.123046875,25.2728076171875
071200010209,071200010405,County Line Ditch-Kankakee River,81.3,IN,22506.21484375,56.265537109375
051202020303,CLOSED BASIN,Bridge Creek,21.85,IN,435.75811767578125,1.0893952941894531
051201060603,051201060604,Slonaker Ditch-Tippecanoe River,88.43,IN,18691,46.7275
051201060605,051201060606,Bruce Lake-Bruce Lake Outlet,49.08,IN,13070.564453125,32.6764111328125
051202060202,051202060204,Brush Creek,45.29,IN,13867.1064453125,34.66776611328125
051201060409,051201060509,Reister Creek-Tippecanoe River,45.49,IN,11512.220703125,28.7805517578125
051201060406,051201060409,Redinger Ditch-Tippecanoe River,49.72,IN,11450.7177734375,28.62679443359375
051202011308,051202011309,Headwaters East Fork White Lick Creek,59.83,IN,3969.445556640625,9.923613891601562
051201060408,051201060409,Byrant Leininger Ditch-Chippenwanuck Creek,68.42,IN,19358.921875,48.3973046875
051201100106,051201100107,Reagan Run,43.79,IN,15242.859375,38.1071484375
071200010304,071200010305,Headwaters Stock Ditch,58.79,IN,12613.1669921875,31.53291748046875
051201070101,051201070103,Headwaters Turkey Creek,49.73,IN,18151.544921875,45.3788623046875
051202060306,051202060309,Millstone Creek-Sand Creek,72.39,IN,14673.53515625,36.683837890625
051201060704,051201060705,Wilson Ditch-Mill Creek,56.33,IN,20118.603515625,50.2965087890625
051201060701,051201060702,Headwaters Mill Creek,47.63,IN,16279.919921875,40.6997998046875
051201060703,051201060704,Little Mill Creek,46.13,IN,14924.392578125,37.3109814453125
051202060204,051202060205,Cooks Creek-Little Sand Creek,27.53,IN,7345.62255859375,18.364056396484376
051202060205,051202060501,Opossum Creek-East Fork White River,54.78,IN,11749.369140625,29.3734228515625
051201100108,051201100404,Brush Creek-Sugar Creek,42.03,IN,14077.935546875,35.1948388671875
071200010309,071200010310,Lake of the Woods-Yellow river,88.12,IN,24724.17578125,61.810439453125
051201060801,051201060802,Walsh Ditch-Grassy Creek,91.48,IN,30504.904296875,76.2622607421875
051201100401,051201100402,Sanitary Ditch-Prairie Creek,57.57,IN,15141.087890625,37.8527197265625
071200010408,071200010705,Marquardt Ditch-Kankakee River,40.38,IN,12076.884765625,30.1922119140625
051202060305,051202060306,Panther Creek-Sand Creek,43.89,IN,7517.82373046875,18.794559326171875
051202011401,051202011402,Turkey Pen Creek-Honey Creek,48.01,IN,2499.25537109375,6.248138427734375
051201100402,051201100404,Deer Creek-Prairie Creek,70.34,IN,18860.37890625,47.150947265625
051201100403,051201100404,Wolf Creek,65.8,IN,20859.701171875,52.1492529296875
051201100301,051201100302,Little Creek-Little Sugar Creek,65.49,IN,21832.396484375,54.5809912109375
051202060307,051202060308,Bear Creek,59.98,IN,16582.5,41.45625
051201100405,051201100406,Withe Creek-Sugar Creek,44.12,IN,13630.4091796875,34.07602294921875
051202060308,051202060310,Wyaloosing Creek,103.47,IN,23493.04296875,58.732607421875
071200010312,071200010502,Milner Seltenright Ditch-Yellow River,44.68,IN,10801.060546875,27.0026513671875
051201060802,051201060805,Headwaters Indian Creek,45.81,IN,15331.3583984375,38.32839599609375
051202011704,051202020202,Indian Creek-White River,49.43,IN,7914.625,19.7865625
051201100404,051201100405,Goldsberry Creek-Sugar Creek,45.76,IN,14236.4912109375,35.59122802734375
051202060309,051202060310,Fish Creek-Sand Creek,62.77,IN,12416.1943359375,31.04048583984375
071200010404,071200010408,Salisbury Ditch,51.17,IN,16008.876953125,40.0221923828125
051201100302,051201100303,Little Sugar Creek,52.27,IN,15719.3662109375,39.29841552734375
051202011307,051202011310,McCracken Creek,53.37,IN,10247.6298828125,25.61907470703125
051201100303,051201100604,Town of Linnsburg-Walnut Fork Sugar Creek,123.84,IN,36767.8515625,91.91962890625
051201100406,051201100407,Hazel Creek-Sugar Creek,65.42,IN,19072.783203125,47.6819580078125
051201100407,051201100604,Town of Garfield-Sugar Creek,32.27,IN,8213.3193359375,20.53329833984375
051201060901,051201060903,Agnew Ditch,65.74,IN,19812.18359375,49.530458984375
051201060804,051201060805,Little Indian Creek,59.02,IN,20494.849609375,51.2371240234375
051201060805,051201060904,Town of Thornhope-Indian Creek,51,IN,16173.8779296875,40.43469482421875
051201060902,051201060903,Mud Creek,41.46,IN,14180.0595703125,35.45014892578125
051201060903,051201060904,Budd Fisher Ditch-Tippecanoe River,63.99,IN,18981.615234375,47.4540380859375
051201060904,051201061201,Stout Ditch-Tippecanoe River,67.75,IN,21722.228515625,54.3055712890625
051201061004,051201061007,Lincoln Ditch-Big Monon Ditch,41.96,IN,12822.0185546875,32.05504638671875
051202011309,051202011310,East Fork White Lick Creek,74.26,IN,4634.6533203125,11.58663330078125
051202011310,051202011503,Monical Branch-White Lick Creek,78.26,IN,9148.3720703125,22.87093017578125
051201061008,051201061208,Big Monon Creek-Big Monon Ditch,47.15,IN,16051.9072265625,40.12976806640625
051201061103,051201061104,McKillip Ditch,41.06,IN,12024.3642578125,30.06091064453125
051201061201,051201061202,Weltzin Ditch-Tippecanoe River,77.14,IN,22700.517578125,56.7512939453125
051201061202,051201061208,Harp Ditch-Tippecanoe River,45.36,IN,12720.1875,31.80046875
071200010504,071200010506,Eagle Creek,98.28,IN,10005.8408203125,25.01460205078125
051202011701,051202011702,Little Indian Creek,44.25,IN,2271.654541015625,5.679136352539063
051202011402,051202011407,Goose Creek-White River,71.86,IN,11674.9248046875,29.18731201171875
051202011702,051202011703,Burkhart Creek-White River,87.78,IN,8891.2333984375,22.22808349609375
051202011703,051202011704,Fall Creek-White River,85.98,IN,12247.69921875,30.619248046875
071200010506,071200010806,Cavanaugh Ditch-Yellow River,19.83,IN,1698.2733154296875,4.245683288574218
051202020101,051202020102,North Fork Beanblossom Creek,81.27,IN,1145.6031494140625,2.864007873535156
051201061205,051201061208,Hoagland Bay-Hoagland Ditch,63.86,IN,21919.40234375,54.798505859375
051202011403,051202011407,Crooked Creek,41.21,IN,7336.685546875,18.3417138671875
051402010204,051402010205,Bull Creek-Ohio River,88.99,"IN,KY",2890.731689453125,7.226829223632812
051402010205,051402010703,Indian Creek-Ohio River,105.47,"IN,KY",5110.28955078125,12.775723876953125
051402010805,051402011202,City of Rockport-Ohio River,35.74,"IN,KY",6529.47900390625,16.323697509765626
051201061304,051201061309,Lake Freeman-Tippecanoe River,77.94,IN,17378.943359375,43.4473583984375
051201061305,051201061309,Big Creek,40.54,IN,12987.775390625,32.4694384765625
051202011404,051202011405,South Prong Stotts Creek,87.3,IN,15035.5849609375,37.58896240234375
051202011405,051202011407,Stotts Creek,68.27,IN,11318.779296875,28.2969482421875
051202020102,051202020103,Bear Creek-Beanblossom Creek,55.36,IN,353.0295715332031,0.8825739288330078
